name_res,kind_res,address,promotion,star,number_rating,status,open_time,cost_res,store_url
Quán Ăn Vặt 105 - Cổ Nhuế 2,SHOP ONLINE,"105 Ngõ 521 Cổ Nhuế 2, P. Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",Giảm món,4.5,999+,Mở cửa,00:00 - 02:00 | 08:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/quan-an-vat-105-co-nhue-2.mlrocm
Nem Nướng Trường Béo - Đường Láng,QUÁN ĂN,"35 Đường Láng, P. Ngã Tư Sở, Đống Đa, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/nem-nuong-truong-beo-duong-lang
Cơm Chay An Vui - Đồ Chay Tuệ Lâm - Nguyễn Trãi,QUÁN ĂN,"Căng Tin CT1 Chung Cư Nàng Hương, 583 Nguyễn Trãi, Thanh Xuân, Hà Nội",Giảm món,4.5,500+,Mở cửa,00:00 - 23:59,45.000 - 75.000,https://shopeefood.vn/ha-noi/com-chay-an-vui-do-chay-tue-lam-nguyen-trai
Huyền Nem Quán - Ăn Nhanh - Nguyễn Đổng Chi,"ĂN VẶT/VỈA HÈ, SHOP ONLINE","6F Ngõ 102 Nguyễn Đổng Chi, P. Cầu Diễn, Nam Từ Liêm, Hà Nội",Giảm món,4.5,10+,Mở cửa,00:00 - 04:00 | 10:00 - 23:59,0 - 0,https://shopeefood.vn/ha-noi/huyen-nem-quan-an-nhanh-nguyen-dong-chi
So Coffee - Cafe Muối - Tân Triều,QUÁN ĂN,"Số 43 Ngõ 83 Tân Triều, P. Triều Khúc, Thanh Trì, Hà Nội",Giảm món,0,3,Đóng cửa,,10.000 - 349.000,https://shopeefood.vn/ha-noi/so-coffee-cafe-muoi-tan-trieu
"Sinh Tố, Nước Ép & Trà Trái Cây AYE - Nguyễn Ngọc Vũ","Yêu thích
CAFÉ/DESSERT","10a/139 Nguyễn Ngọc Vũ, P. Trung Hoà, Cầu Giấy, Hà Nội",Giảm món,4.5,999+,Mở cửa,07:00 - 23:00,0 - 0,https://shopeefood.vn/ha-noi/sinh-to-nuoc-ep-tra-trai-cay-aye-nguyen-ngoc-vu
"EJ COFFEE - Cafe Muối & Trà Chanh, Tắc FullToping - Hoàng Đạo Thuý",QUÁN ĂN -Chi nhánh,"Toà Nhà 25T1 Hoàng Đạo Thuý, P. Trung Hoà, Cầu Giấy, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/ej-coffee-cafe-muoi-tra-chanh-tac-fulltoping-hoang-dao-thuy
Tiệm Cú Đêm - Triều Khúc - Shop Online,"QUÁN ĂN, SHOP ONLINE -Chi nhánh","2 Ngõ 111 (Cuối Ngõ 111) Triều Khúc, Thanh Trì, Hà Nội",Giảm món,4.5,999+,Mở cửa,00:01 - 23:59,4.000 - 100.000,https://shopeefood.vn/ha-noi/tiem-cu-dem-trieu-khuc-shop-online
"Bếp Chú Thuỷ Cơ Sở 1 - Cơm Gà Nướng, Sườn Nướng & Thịt Nướng - Trần Đại Nghĩa",QUÁN ĂN,"32 Ngõ 183 Trần Đại Nghĩa, P.Bách Khoa, Hai Bà Trưng, Hà Nội",Giảm món,4.5,10+,Đóng cửa,,0 - 0,https://shopeefood.vn/ha-noi/bep-chu-thuy-co-so-1-com-ga-nuong-suon-nuong-thit-nuong-tran-dai-nghia
Fresh Juices - Nước Ép & Sinh Tố Healthy - Nguyễn Khuyến,CAFÉ/DESSERT,"14 Nguyễn Khuyến, P. Văn Miếu, Đống Đa, Hà Nội",Giảm món,4.5,500+,Mở cửa,00:00 - 23:59,50.000 - 70.000,https://shopeefood.vn/ha-noi/fresh-juices-nuoc-ep-sinh-to-healthy-nguyen-khuyen
"Ngô, Khoai & Hạt Dẻ - Shop Online",SHOP ONLINE,"386 Khương Đình, P. Hạ Đình, Thanh Xuân, Hà Nội",Giảm hết 10%,4.5,500+,Đóng cửa,,10.000 - 50.000,https://shopeefood.vn/ha-noi/ngo-khoai-hat-de-shop-online
